CODIGO;NOMBRE CRUCE;TRAMO;SENTIDO;DESDE;HASTA;LATITUD;LONGITUD
9031603; Av. del Dr. Federico Rubio y Gal¡;Calle del Rector Royo-VillanovA-Calle del Almirante Francisco Moreno;Calle del Almirante Francisco Moreno;24/06/2019;01/07/2019;40,45407;-3,71423
9031675; C. ARQUITECTO LOPEZ OTERO;Avenida Juan de Herrera-Avenida Complutense;Avenida Juan de Herrera;27/06/2019;04/07/2019;40,44208;-3,73201
9031676; C. ARQUITECTO LOPEZ OTERO;Avenida Juan de Herrera-Avenida Complutense;Avenida Complutense;27/06/2019;04/07/2019;40,44208;-3,73201
9031946; C. DOCTOR JIMENEZ DIAZ;Cristo Rey (Pz.)-Clinico Hospital;Clinico Hospital;26/09/2019;03/10/2019;40,43956;-3,71902
9031947; C. DOCTOR JIMENEZ DIAZ;Cristo Rey (Pz.)-Clinico Hospital;Cristo Rey (Pz.);26/09/2019;03/10/2019;40,43956;-3,71902
9031950; C. DOCTOR RAMON CASTROVIEJO;Avenida de Miraflores-Hoyos del Espino;Avenida de Miraflores;03/07/2019;10/07/2019;40,4724;-3,73353
9031951; C. DOCTOR RAMON CASTROVIEJO;Avenida de Miraflores-Valle de Mena;Valle de Mena;03/07/2019;10/07/2019;40,47247;-3,73042
9031953; C. DOCTOR RAMON CASTROVIEJO;Hoyos del Espino-Miraflores;Miraflores;03/07/2019;10/07/2019;40,4724;-3,73347
9031955; C. DOCTOR RAMON CASTROVIEJO;San Martin de Porres-Glorieta Isaac Rabin;Glorieta Isaac Rabin;03/07/2019;10/07/2019;40,47255;-3,72888
9032207; C. MARTIN FIERRO CIUDAD UNIVERSITARIA;Obispo Trejo-Avenida Juan de Herrera;Obispo Trejo;27/09/2019;04/10/2019;40,4373;-3,73199
9032208; C. MARTIN FIERRO CIUDAD UNIVERSITARIA;Obispo Trejo-Avenida Juan de Herrera;Avenida Juan de Herrera;27/09/2019;04/10/2019;40,43732;-3,73197
9032264; C. NAVALPERAL Corresponde a varias estaciones: 4306-6699-2952 Cual medimos?;Alfonso Fernandez Clausells-Miraflores;Miraflores;29/03/2019;05/04/2019;40,4604;-3,72819
9032265; C. NAVALPERAL Corresponde a varias estaciones: 4306-6699-2952 Cual medimos?;Alfonso Fernandez Clausells-Miraflores;Alfonso Fernandez Clausells;29/03/2019;05/04/2019;40,4604;-3,72819
9032280; C. NUEVA ZELANDA;Isla de Oza-Juan Andres;Isla de Oza;01/04/2019;08/04/2019;40,46488;-3,72377
9032281; C. NUEVA ZELANDA;Isla de Oza-Juan Andres;Juan Andres;01/04/2019;08/04/2019;40,46488;-3,72377
9032376; C. PROFESOR ARANGUREN;Paraninfo-Puerta de Hierro (Av.);Puerta de Hierro (Av.);30/09/2019;07/10/2019;40,44791;-3,73135
9032377; C. PROFESOR ARANGUREN;Paraninfo-Puerta de Hierro (Av.);Paraninfo;30/09/2019;07/10/2019;40,44791;-3,73135
9032516; C. SANTIAGO RUSI¥OL;PASEO JUAN XXIII-C CONDE DE LA CIMERA;C CONDE DE LA CIMERA;01/10/2019;08/10/2019;40,44685;-3,7165
9032517; C. SANTIAGO RUSI¥OL;PASEO JUAN XXIII-C CONDE DE LA CIMERA;PASEO JUAN XXIII;01/10/2019;08/10/2019;40,44685;-3,7165
9032526;Paso elevado Av. SENECA;Puente Franceses-Martin Fierro;Puente Franceses;01/10/2019;08/10/2019;40,43474;-3,73222
9032527;Paso elevado Av. SENECA;Puente Franceses-Martin Fierro;Martin Fierro;01/10/2019;08/10/2019;40,43474;-3,73222
9032529;Lateral Av. SENECA;Puente Franceses-Martin Fierro;Puente Franceses;01/10/2019;08/10/2019;40,43474;-3,73222
9032667; C. ALMIRANTE FRANCISCO MORENO;Camino de las Moreras-Valls Ferrera;Valls Ferrera;01/10/2019;08/10/2019;40,45381667;-3,715633333
9032668; C. ALMIRANTE FRANCISCO MORENO;Camino de las Moreras-Valls Ferrera;Camino de las Moreras;01/10/2019;08/10/2019;40,45373333;-3,715683333
9032684; Av. ARCO DE LA VICTORIA;Plaza Cardenal Cisneros-Obispo Trejo;Obispo Trejo;02/10/2019;09/10/2019;40,4385;-3,72627
9032685; Av. ARCO DE LA VICTORIA;Plaza Cardenal Cisneros-Obispo Trejo;Plaza Cardenal Cisneros;02/10/2019;09/10/2019;40,4385;-3,72627
9032700; C. ARROYOFRESNO;Carretera El Pardo-Avenida de la Ilustración;Carretera El Pardo;26/02/2019;05/03/2019;40,47303333;-3,74455
9032701; C. ARROYOFRESNO;Carretera El Pardo-Avenida de la Ilustración;Avenida de la Ilustración;26/02/2019;05/03/2019;40,47303333;-3,74455
9032702; Carretera ARROYOFRESNO;Ctra. De El Pardo-Avenida Fuentellareyna;Avenida Fuentellareyna;02/10/2019;09/10/2019;40,47423;-3,74344
9032703; Carretera ARROYOFRESNO;Ctra. De El Pardo-Avenida Fuentellareyna;Ctra. De El Pardo;02/10/2019;09/10/2019;40,47423;-3,74344
9032818; Paseo. DE JUAN XXIII;Glorieta Elías Ahuja y Andriá-Cuesta de Amaniel;Glorieta Elías Ahuja y Andriá;03/10/2019;10/10/2019;40,44995;-3,715166667
9032819; Paseo. DE JUAN XXIII;Glorieta Elías Ahuja y Andriá-Cuesta de Amaniel;Cuesta de Amaniel;03/10/2019;10/10/2019;40,44995;-3,715166667
9032853; Camino DE LAS MORERAS;Ramiro de Maeztu-Almirante Francisco Moreno;Almirante Francisco Moreno;29/03/2019;05/04/2019;40,4503;-3,720166667
9032854; Camino DE LAS MORERAS;Ramiro de Maeztu-Almirante Francisco Moreno;Ramiro de Maeztu;29/03/2019;05/04/2019;40,4503;-3,720166667
9032858; Av. DE LOS MARTIRES MARISTAS;Antonio Machado-Avenida de Trajano;Antonio Machado;04/10/2019;11/10/2019;40,46206667;-3,720233333
9032859; Av. DE LOS MARTIRES MARISTAS;Antonio Machado-Avenida de Trajano;Avenida de Trajano;27/11/2019;04/12/2019;40,46206667;-3,720233333
9032965; C. FERNANDO DE CASTRO RODRIGUEZ;Avenida Gregorio del Amo-Doctor Severo Ochoa;Doctor Severo Ochoa;29/03/2019;05/04/2019;40,44366667;-3,725266667
9032966; C. FERNANDO DE CASTRO RODRIGUEZ;Avenida Gregorio del Amo-Doctor Severo Ochoa;Avenida Gregorio del Amo;29/03/2019;05/04/2019;40,44366667;-3,725266667
9033213; C. NAVALPERAL;Madrigal-López Puigcerberg;López Puigcerberg;28/11/2019;05/12/2019;40,46076667;-3,726633333
9033214; C. NAVALPERAL;Madrigal-López Puigcerberg;Madrigal;28/11/2019;05/12/2019;40,46076667;-3,726633333
9033223; C. OBISPO TREJO;Avenida de Martín Fierro-Senda del Rey;Senda del Rey;28/11/2019;05/12/2019;40,4364;-3,732016667
9033292; C. RECTOR ROYO VILLANOVA;Glorieta Elías Ahuja y Andría-Almirante Francisco Moreno;Glorieta Elías Ahuja y Andría;29/03/2019;05/04/2019;40,45158333;-3,7171
9033293; C. RECTOR ROYO VILLANOVA;Glorieta Elías Ahuja y Andría-Almirante Francisco Moreno;Almirante Francisco Moreno;29/03/2019;05/04/2019;40,45158333;-3,7171
9042123; C. ISLA DE OZA;Isidro Dompablo-Isla de Nelson;Isidro Dompablo;01/04/2019;08/04/2019;40,46446;-3,72337
9042648; C. ALCALDE MARTIN ALZAGA;Antonio Machado-Artajona;Antonio Machado;02/04/2019;09/04/2019;40,46256667;-3,7186
9042649; C. ALCALDE MARTIN ALZAGA;Antonio Machado-Artajona;Artajona;02/04/2019;09/04/2019;40,46256667;-3,7186
9042651; C. ALCALDE MARTIN DE ALZAGA;Altea-Arciniega;Arciniega;01/10/2019;08/10/2019;40,46323333;-3,71465
9042652; C. ALCALDE MARTIN DE ALZAGA;Altea-Arciniega;Altea;01/10/2019;08/10/2019;40,46323333;-3,71465
9042704; C. ARTAJONA;Aguilar de Campóo-Ochagavia;Aguilar de Campóo;02/04/2019;09/04/2019;40,46366667;-3,717966667
9042705; C. ARTAJONA;Aguilar de Campóo-Ochagavia;Ochagavia;02/04/2019;09/04/2019;40,46366667;-3,717966667
9043341; Av. SANTO ANGEL DE LA GUARDA;Sánchez Preciados-Aguilafuente;Sánchez Preciados;02/04/2019;09/04/2019;40,46098333;-3,712283333
9043342; Av. SANTO ANGEL DE LA GUARDA;Sánchez Preciados-Aguilafuente;Aguilafuente;02/04/2019;09/04/2019;40,46098333;-3,712283333
9050858; Av. VALDEMARIN;Argentona-Niscalo;Argentona;02/10/2019;09/10/2019;40,46445;-3,76929
9050859; Av. VALDEMARIN;Argentona-Niscalo;Tapia de Casariego;02/10/2019;09/10/2019;40,46445;-3,76929
9050860; Av. VALDEMARIN;La Salle-Camino de la Zarzuela;Camino de la Zarzuela;03/10/2019;10/10/2019;40,46776;-3,78728
9051767; C. CAMINO DE LA ZARZUELA;Blanca de Castilla-Valdemarin;Blanca de Castilla;01/07/2019;08/07/2019;40,46487;-3,78548
9051768; C. CAMINO DE LA ZARZUELA;Blanca de Castilla-Valdemarin;Valdemarin;01/07/2019;08/07/2019;40,46487;-3,78548
9062672; C. AMOREBIETA;Avenida Nrta Señora de Begoña-Mondragón;Mondragón;27/11/2019;04/12/2019;40,46866;-3,8091
9062673; C. AMOREBIETA;Avenida Nrta Señora de Begoña-Mondragón;Avenida Nrta Señora de Begoña;27/11/2019;04/12/2019;40,46866;-3,8091
9070056; C. ARROYO DE POZUELO;Rio Zancara (Glorieta)-Golondrina;Golondrina;02/10/2019;09/10/2019;40,45249;-3,78023
9070057; C. ARROYO DE POZUELO;Rio Zancara (Glorieta)-Golondrina;Rio Zancara (Glorieta);02/10/2019;09/10/2019;40,45247;-3,78019
9070892; C. ANA TERESA;Ardales-Pleyades;Pleyades;03/10/2019;10/10/2019;40,46071667;-3,781966667
9070893; C. ANA TERESA;Ardales-Pleyades;Ardales;03/10/2019;10/10/2019;40,46071667;-3,781966667
9070901; Camino BARRIAL;Ana Teresa-N-VI;Ana Teresa;03/10/2019;10/10/2019;40,46318333;-3,795883333
9070902; Camino BARRIAL;Ana Teresa-N-VI;N-VI;03/10/2019;10/10/2019;40,46318333;-3,7957
9071771; C. CAMINO DEL BARRIAL;Ana Teresa-Osa Mayor;Ana Teresa;01/07/2019;08/07/2019;40,46007;-3,78895
9071772; C. CAMINO DEL BARRIAL;Ana Teresa-Osa Mayor;Osa Mayor;01/07/2019;08/07/2019;40,46007;-3,78895
9071773; C. CAMINO DEL BARRIAL;Ana Teresa-Avenida de la Osa Mayor;Avenida de la Osa Mayor;08/07/2019;15/07/2019;40,46078;-3,79031
9071774; C. CAMINO DEL BARRIAL;Ana Teresa-Avenida de la Osa Mayor;Ana Teresa;08/07/2019;15/07/2019;40,46076;-3,79026
9071981; Paseo. ERMITA DE ARAVACA;Araiz-Araquil;Araiz;08/07/2019;15/07/2019;40,46122;-3,77957
9071982; Paseo. ERMITA DE ARAVACA;Araiz-Araquil;Araquil;08/07/2019;15/07/2019;40,46113;-3,77962
9071983;Carril Bus Paseo. ERMITA DE ARAVACA;Araiz-Araquil;Araiz;08/07/2019;15/07/2019;40,4614;-3,77952
9071998; Av. EUROPA;Irlanda-Varsovia;Varsovia;08/07/2019;15/07/2019;40,44532;-3,78696
9071999; Av. EUROPA;Irlanda-Varsovia;Irlanda;17/07/2019;24/07/2019;40,4453;-3,78694
9072351; C. PLEYADES;Estudio-Arcos de la Frontera;Arcos de la Frontera;30/09/2019;07/10/2019;40,46;-3,784
9072352; C. PLEYADES;Estudio-Arcos de la Frontera;Estudio;30/09/2019;07/10/2019;40,46;-3,784
9072639; C. ACAMAR;Glorieta de Maria Reina-Zarza;Zarza;30/09/2019;07/10/2019;40,45741667;-3,7869
9072640; C. ACAMAR;Glorieta de Maria Reina-Zarza;Glorieta de Maria Reina;30/09/2019;07/10/2019;40,4575;-3,786666667
9072681; C. ARAQUIL;Avenida de la Osa Mayor-Arandilla;Arandilla;30/09/2019;07/10/2019;40,45995;-3,779283333
9072782; C. CINCO LAGUNAS;Almanzora-Arascues;Arascues;03/10/2019;10/10/2019;40,4596;-3,789666667
9072783; C. CINCO LAGUNAS;Almanzora-Arascues;Almanzora;03/10/2019;10/10/2019;40,4596;-3,789666667
9072811; Carretera DE HUMERA;Altozano-Riaza;Riaza;03/10/2019;10/10/2019;40,45688333;-3,779783333
9072812; Carretera DE HUMERA;Altozano-Riaza;Altozano;03/10/2019;10/10/2019;40,45688333;-3,779783333
9072813; Carretera DE HUMERA;Arroyo de Pozuelo-Rosa de Luxemburgo;Arroyo de Pozuelo;02/04/2019;09/04/2019;40,45111667;-3,77895
9072814; Carretera DE HUMERA;Arroyo de Pozuelo-Rosa de Luxemburgo;Rosa de Luxemburgo;02/04/2019;09/04/2019;40,45111667;-3,77895
9072815; Carretera DE HUMERA;Virgen de los Rosales-Arroyo de Pozuelo;Arroyo de Pozuelo;03/10/2019;10/10/2019;40,45335;-3,779316667
9072816; Carretera DE HUMERA;Virgen de los Rosales-Arroyo de Pozuelo;Virgen de los Rosales;03/10/2019;10/10/2019;40,45335;-3,779316667
9072838; Av. DE LA OSA MAYOR;Los Espinos-Eduardo Vela;Los Espinos;03/10/2019;10/10/2019;40,46038333;-3,776866667
9072839; Av. DE LA OSA MAYOR;Los Espinos-Eduardo Vela;Eduardo Vela;03/10/2019;10/10/2019;40,46038333;-3,776866667
9072841; Av. DE LA OSA MAYOR;Sextante-Arándiga;Arándiga;04/10/2019;11/10/2019;40,45826667;-3,78915
9072842; Av. DE LA OSA MAYOR;Sextante-Arándiga;Sextante;04/10/2019;11/10/2019;40,45826667;-3,78915
9073031; C. GOLONDRINA;Andrómeda-La Veleta;Andrómeda;04/10/2019;11/10/2019;40,45578333;-3,78335
9073032; C. GOLONDRINA;Andrómeda-La Veleta;La Veleta;04/10/2019;11/10/2019;40,45588333;-3,783433333
9073035; C. GOLONDRINA;Escultor Peresejo-Virgen de los Rosales;Escultor Peresejo;07/10/2019;14/10/2019;40,454;-3,785066667
9073036; C. GOLONDRINA;Escultor Peresejo-Virgen de los Rosales;Virgen de los Rosales;07/10/2019;14/10/2019;40,45391667;-3,78515
9073039; C. GOLONDRINA;Valtravieso-Río Arlanzón;Río Arlanzón;07/10/2019;14/10/2019;40,45088333;-3,7852
9073040; C. GOLONDRINA;Valtravieso-Río Arlanzón;Valtravieso;07/10/2019;14/10/2019;40,4509;-3,785066667
9073299; C. RIO ARLANZON;Vía Láctea-Río Adaja;Río Adaja;07/10/2019;14/10/2019;40,44963333;-3,784333333
9073300; C. RIO ARLANZON;Vía Láctea-Río Adaja;Vía Láctea;07/10/2019;14/10/2019;40,44963333;-3,784333333
9073401; C. VIRGEN DE LOS ROSALES;Bola del Mundo-Puerto de los Leones;Bola del Mundo;07/10/2019;14/10/2019;40,45361667;-3,77815
9073402; C. VIRGEN DE LOS ROSALES;Bola del Mundo-Puerto de los Leones;Puerto de los Leones;07/10/2019;14/10/2019;40,45361667;-3,77815
10010227; C. CARAMUEL;Concejal Francisco Jose Jimenez Martin-Via Carpetana;Concejal Francisco Jose Jimenez Martin;27/08/2019;03/09/2019;40,40319;-3,72959
10010228; C. CARAMUEL;Concejal Francisco Jose Jimenez Martin-Via Carpetana;Via Carpetana;27/08/2019;03/09/2019;40,40319;-3,72959
10010873; C. VIA CARPETANA;Paseo Ermita del Santo-Caramuel;Caramuel;29/08/2019;05/09/2019;40,40292;-3,72985
10010977; C. ALHAMBRA;Glorieta Los Carmenes-Cullera;Glorieta Los Carmenes;29/08/2019;05/09/2019;40,39609;-3,7436
10010978; C. ALHAMBRA;Glorieta Los Carmenes-Cullera;Cullera;30/08/2019;06/09/2019;40,39609;-3,7436
10011001; C. Concejal Francisco Jos' JimENEZ;CALLE VINEGRA-CALLE GOTARRENDURA;CALLE GOTARRENDURA;30/08/2019;06/09/2019;40,4017;-3,73708
10011002; C. Concejal Francisco Jos' JimENEZ;CALLE VINEGRA-CALLE GOTARRENDURA;CALLE VINEGRA;30/08/2019;06/09/2019;40,4017;-3,73708
10011078; Av. NUESTRA SENORA DE VALVANERA;La Laguna-Los Carmenes (Gt¦.);La Laguna;02/09/2019;09/09/2019;40,39478;-3,74278
10011079; Av. NUESTRA SENORA DE VALVANERA;La Laguna-Los Carmenes (Gt¦.);Los Carmenes (Gt¦.);02/09/2019;09/09/2019;40,39476;-3,7428
10011897; C. CUART DE POBLET;Alhambra-Via Carpetana;Via Carpetana;07/05/2019;14/05/2019;40,39917;-3,74319
10011898; C. CUART DE POBLET;Alhambra-Via Carpetana;Alhambra;07/05/2019;14/05/2019;40,39917;-3,74319
10012793; C. CONCEJAL FRANCISCO J.JIMENEZ MARTIN;Gotarramendía-Luis Muriel;Luis Muriel;12/08/2019;19/08/2019;40,40221667;-3,733166667
10012794; C. CONCEJAL FRANCISCO J.JIMENEZ MARTIN;Gotarramendía-Luis Muriel;Gotarramendía;12/08/2019;19/08/2019;40,40223333;-3,733066667
10012797; C. CONCEJAL FRANCISCO J.MARTIN;Muñico-Viñegra;Viñegra;12/08/2019;19/08/2019;40,40128333;-3,73985
10012798; C. CONCEJAL FRANCISCO J.MARTIN;Muñico-Viñegra;Muñico;12/08/2019;19/08/2019;40,40138333;-3,739916667
10020229; C. CARAMUEL;Paseo de Extremadura-Antonio Zamora;Paseo de Extremadura;27/08/2019;03/09/2019;40,4134;-3,7271
10020230; C. CARAMUEL;Paseo de Extremadura-Antonio Zamora;Antonio Zamora;27/08/2019;03/09/2019;40,41332;-3,72717
10020393; Paseo. ERMITA DEL SANTO;Glorieta Puente Segovia-M-30;Glorieta Puente Segovia;27/08/2019;03/09/2019;40,41334;-3,72429
10020394; Paseo. ERMITA DEL SANTO;Glorieta Puente Segovia-M-30;M-30;27/08/2019;03/09/2019;40,41306;-3,72415
10020816; C. SEPULVEDA;Paseo de la Ermita del Santo-Neguilla;Pablo Casals;29/08/2019;05/09/2019;40,40877;-3,72463
10020817; C. SEPULVEDA;Paseo de la Ermita del Santo-Neguilla;Paseo de la Ermita del Santo;29/08/2019;05/09/2019;40,4088;-3,72462
10021024; Paseo. EXTREMADURA;Turismundo-Sisebuto;Sisebuto;30/08/2019;06/09/2019;40,41163;-3,73409
10021025; Paseo. EXTREMADURA;Turismundo-Sisebuto;Turismundo;30/08/2019;06/09/2019;40,4116;-3,73406
10021234; C. CARAMUEL;Plaza Egabro-Antillon;Antillon;24/05/2019;31/05/2019;40,41053;-3,72706
10021235; C. CARAMUEL;Plaza Egabro-Antillon;Plaza Egabro;24/05/2019;31/05/2019;40,41053;-3,72706
10021659; C. ANTONIO ZAMORA;Guadarrama-Repulles y Vargas;Repulles y Vargas;18/06/2019;25/06/2019;40,41145;-3,73296
10022534; C. SEVERINO AZNAR EMBID;Francisco Brizuela-Cuesta de Castro de Vigo;Cuesta de Castro de Vigo;08/08/2019;15/08/2019;40,40804;-3,73872
10022876; Av. DE PORTUGAL (Nº 105);Puerta del Angel-Fruela;Puerta del Angel;13/08/2019;20/08/2019;40,41293333;-3,733466667
10023071; C. HUERTA DE CASTAÑEDA (TUNEL);Paseo de Extremadura-Higueras;Higueras;13/08/2019;20/08/2019;40,40791667;-3,741566667
10030505; C. HIGUERAS, LAS;Almazan-Cebreros;Cebreros;28/08/2019;04/09/2019;40,40512;-3,74523
10030506; C. HIGUERAS, LAS;Almazan-Cebreros;Almazan;28/08/2019;04/09/2019;40,40512;-3,74523
10030507; C. HIGUERAS, LAS;Cebreros-Palmipedo;Cebreros;28/08/2019;04/09/2019;40,40453;-3,7453
10030508; C. HIGUERAS, LAS;Cebreros-Palmipedo;Palmipedo;28/08/2019;04/09/2019;40,40458;-3,74532
10030814; C. SEPULVEDA;Barberan y Collar-Castroserna;Castroserna;29/08/2019;05/09/2019;40,40115;-3,75417
10030815; C. SEPULVEDA;Barberan y Collar-Castroserna;Barberan y Collar;29/08/2019;05/09/2019;40,40115;-3,75417
10031041; C. HUERTA DE CASTANEDA;Vicente Camaron-Barrionuevo;Barrionuevo;30/08/2019;06/09/2019;40,40679;-3,74185
10031632; C. ALHAMBRA, LA;Concejal F.J.Jimenez Martin-Gregorio Vacas;Concejal F.J.Jimenez Martin;18/06/2019;25/06/2019;40,401;-3,74472
10031633; C. ALHAMBRA, LA;Concejal F.J.Jimenez Martin-Gregorio Vacas;Gregorio Vacas;18/06/2019;25/06/2019;40,40102;-3,74473
10031842; C. CEBREROS;Rueza-Alverja;Alverja;04/07/2019;11/07/2019;40,40316;-3,75231
10031843; C. CEBREROS;Rueza-Alverja;Rueza;04/07/2019;11/07/2019;40,40316;-3,75231
10031899; C. CUART DE POBLET;Duquesa de Parcent-Alhambra;Alhambra;23/07/2019;30/07/2019;40,39688;-3,75084
10031900; C. CUART DE POBLET;Duquesa de Parcent-Alhambra;Duquesa de Parcent;23/07/2019;30/07/2019;40,39688;-3,75084
10032489; C. SAN MANUEL;Paseo de Extremadura-Camino de Campamento;Paseo de Extremadura;08/08/2019;15/08/2019;40,40266;-3,76063
10032490; C. SAN MANUEL;Paseo de Extremadura-Camino de Campamento;Camino de Campamento;08/08/2019;15/08/2019;40,40263;-3,76062
10032492;Lateral C. SAN MANUEL;Paseo de Extremadura-Camino de Campamento;Camino de Campamento;08/08/2019;15/08/2019;40,40219;-3,76015
10033398; C. VILLASANDINO;Villamanín-Villamanín;Villamanín;14/08/2019;21/08/2019;40,40648333;-3,750683333
10041116; C. VALMOJADO;Illescas-Maqueda;Maqueda;02/09/2019;09/09/2019;40,39158;-3,75848
10041117; C. VALMOJADO;Illescas-Maqueda;Illescas;02/09/2019;09/09/2019;40,39158;-3,75488
10041643;Paso Inferior C. ALUCHE;Maqueda-Avenida de Los Poblados;Maqueda;18/06/2019;25/06/2019;40,38613;-3,76074
10042093; C. ILLESCAS;Sesena-Escalona;Sesena;23/07/2019;30/07/2019;40,3965;-3,76516
10042094; C. ILLESCAS;Sesena-Escalona;Escalona;23/07/2019;30/07/2019;40,3965;-3,76516
10042189; C. MAQUEDA;Quero-Valmojado;Quero;07/08/2019;14/08/2019;40,38668;-3,76069
10042190; C. MAQUEDA;Quero-Valmojado;Valmojado;07/08/2019;14/08/2019;40,38666;-3,7607
10042276; C. NUESTRA SENORA DE LA LUZ;Camino Ingenieros-Ocana;Camino Ingenieros;07/08/2019;14/08/2019;40,38607;-3,7511
10042277; C. NUESTRA SENORA DE LA LUZ;Camino Ingenieros-Ocana;Ocana;07/08/2019;14/08/2019;40,38607;-3,7511
10042286; C. OCANA;Camarena-Valmojado;Valmojado;07/08/2019;14/08/2019;40,38552;-3,75967
10042287; C. OCANA;Camarena-Valmojado;Camarena;07/08/2019;14/08/2019;40,38552;-3,75967
10042288; C. OCANA;Camarena-Nuestra Senora de la Luz;Camarena;07/08/2019;14/08/2019;40,3862;-3,75284
10042289; C. OCANA;Camarena-Nuestra Senora de la Luz;Nuestra Senora de la Luz;07/08/2019;14/08/2019;40,3862;-3,75284
10042306; Av. PADRE PIQUER;Empalme (Pz)-Escalona;Escalona;07/08/2019;14/08/2019;40,39465;-3,76815
10042307; Av. PADRE PIQUER;Empalme (Pz)-Escalona;Empalme (Pz);07/08/2019;14/08/2019;40,39463;-3,76817
10042491;Lateral C. SAN MANUEL;Paseo de Extremadura-Camino de Campamento;Paseo de Extremadura;08/08/2019;15/08/2019;40,4023;-3,76061
10042531; C. SESENA;Escalona-Avenida del Padre Piquer;Avenida del Padre Piquer;08/08/2019;15/08/2019;40,3955;-3,76795
10042625; C. YEBENES;Camarena-Illescas;Illescas;08/08/2019;15/08/2019;40,39199;-3,75138
10042626; C. YEBENES;Camarena-Illescas;Camarena;08/08/2019;15/08/2019;40,39199;-3,75138
10042629; C. YEBENES;Valmojado-Duquesa de Parcent;Valmojado;09/08/2019;16/08/2019;40,39722;-3,75497
10042630; C. YEBENES;Valmojado-Duquesa de Parcent;Duquesa de Parcent;09/08/2019;16/08/2019;40,39722;-3,75497
10042745; C. CAMARENA;Los Yébenes-Illescas;Illescas;09/08/2019;16/08/2019;40,39238333;-3,755816667
10042746; C. CAMARENA;Los Yébenes-Illescas;Los Yébenes;09/08/2019;16/08/2019;40,39238333;-3,755816667
10043279; C. QUERO;Maqueda-Tembleque;Maqueda;14/08/2019;21/08/2019;40,39115;-3,76116
10043280; C. QUERO;Maqueda-Tembleque;Tembleque;14/08/2019;21/08/2019;40,39115;-3,76116
10043352; C. SESEÑA;Acceso N-V-Illescas;Illescas;14/08/2019;21/08/2019;40,39815;-3,763733333
10043353; C. SESEÑA;Acceso N-V-Illescas;Acceso N-V;14/08/2019;21/08/2019;40,39815;-3,763733333
10043357; C. SESEÑA;Valmojado-Escalona;Escalona;14/08/2019;21/08/2019;40,39776667;-3,758183333
10043358; C. SESEÑA;Valmojado-Escalona;Valmojado;14/08/2019;21/08/2019;40,39776667;-3,758183333
10052520; C. SEBASTIAN ALVARO;Cine-Los Poblados (Av.);Cine;08/08/2019;15/08/2019;40,39386;-3,77246
10052521; C. SEBASTIAN ALVARO;Cine-Los Poblados (Av.);Los Poblados (Av.);08/08/2019;15/08/2019;40,39389;-3,77244
10060158; Av. AVIACION;Rafael Finat-Valle Inclan;Rafael Finat;27/08/2019;03/09/2019;40,37444;-3,77408
10060159; Av. AVIACION;Rafael Finat-Valle Inclan;Valle Inclan;27/08/2019;03/09/2019;40,37444;-3,77408
10060522; C. JOAQUIN TURINA;Clarinetes-Jacobeo;Jacobeo;28/08/2019;04/09/2019;40,37269;-3,76365
10060523; C. JOAQUIN TURINA;Clarinetes-Jacobeo;Clarinetes;28/08/2019;04/09/2019;40,37269;-3,76365
10060903; Carretera BARRIO DE LA FORTUNA (Carretera);Aviación (avda) -M-40 (carretera);M-40 (carretera);29/08/2019;05/09/2019;40,365959;-3,768178
10060904; Carretera BARRIO DE LA FORTUNA (Carretera);Aviación (avda) -M-40 (carretera);Aviación (avda) ;29/08/2019;05/09/2019;40,365959;-3,768178
10061917; Av. DE LA PESETA;C VIOLAS-VALLE DE BOI;VALLE DE BOI;08/07/2019;15/07/2019;40,3675;-3,76452
10061918; Av. DE LA PESETA;C VIOLAS-VALLE DE BOI;C VIOLAS;01/07/2019;08/07/2019;40,3675;-3,76452
10062721; C. BARRIO DE LA FORTUNA;Trompas-Xilófono;Xilófono;09/08/2019;16/08/2019;40,37129;-3,76585
10062822; Av. DE LA AVIACIÓN;Monroy-Mirabel;Mirabel;12/08/2019;19/08/2019;40,37685;-3,783133333
10062851; Av. DE LA VILLA DE VALLECAS;Avenida del Cerro Milano-Malpica del Tajo;Avenida del Cerro Milano;12/08/2019;19/08/2019;40,36915;-3,7875
10062852; Av. DE LA VILLA DE VALLECAS;Avenida del Cerro Milano-Malpica del Tajo;Malpica del Tajo;12/08/2019;19/08/2019;40,36923333;-3,787533333
10070154; Av. AVIACION;Jose de Cadalso-General Millan Astray;General Millan Astray;27/08/2019;03/09/2019;40,37344;-3,76738
10070155; Av. AVIACION;Jose de Cadalso-General Millan Astray;Jose de Cadalso;27/08/2019;03/09/2019;40,37344;-3,76738
10070156; Av. AVIACION;Navalmoral de la Mata-Aldeanueva de la Vera;Navalmoral de la Mata;10/05/2019;17/05/2019;40,37507;-3,77761
10070156; Av. AVIACION;Navalmoral de la Mata-Aldeanueva de la Vera;Navalmoral de la Mata;14/01/2019 14:00;21/01/2019 14:00;40,37507;-3,77761
10070157; Av. AVIACION;Navalmoral de la Mata-Aldeanueva de la Vera;Aldeanueva de la Vera;10/05/2019;17/05/2019;40,37507;-3,77761
10070157; Av. AVIACION;Navalmoral de la Mata-Aldeanueva de la Vera;Aldeanueva de la Vera;14/01/2019 14:00;21/01/2019 14:00;40,37507;-3,77761
