CODIGO;NOMBRE CRUCE;TRAMO;SENTIDO;DESDE;HASTA;LATITUD;LONGITUD
15090128; C. ARTURO SORIA;Avenida de San Luis-La Dalia;Avenida de San Luis;05/04/2021;12/04/2021;40.47792689;-3.668914001
15090129; C. ARTURO SORIA;Avenida de San Luis-La Dalia;La Dalia;05/04/2021;12/04/2021;40.4779116;-3.668705817
15090130; C. ARTURO SORIA;Gomez de Hemans-Julio Danvila;Gomez de Hemans;06/04/2021;13/04/2021;40.4708795;-3.667315534
15090131; C. ARTURO SORIA;Gomez de Hemans-Julio Danvila;Julio Danvila;06/04/2021;13/04/2021;40.47089466;-3.667082443
15090786;  SAN LUIS;Condado de Trevino-Arturo Soria;Condado de Trevino;06/04/2021;13/04/2021;40.47861935;-3.671470903
15090787;  SAN LUIS;Condado de Trevino-Arturo Soria;Arturo Soria;06/04/2021;13/04/2021;40.47851752;-3.671649742
15091193; C. ARTURO SORIA;Avenida Manuel Azana-Dalia;Avenida Manuel Azana;06/04/2021;13/04/2021;40.48026612;-3.66698948
15091194; C. ARTURO SORIA;Avenida Manuel Azana-Dalia;Dalia;06/04/2021;13/04/2021;40.48039301;-3.667161521
15091201; C. ARTURO SORIA;Julio Danvila-Ramon Fort;Ramon Fort;06/04/2021;13/04/2021;40.47243451;-3.66751384
15091202; C. ARTURO SORIA;Julio Danvila-Ramon Fort;Julio Danvila;06/04/2021;13/04/2021;40.47241461;-3.667670799
15091866; C. CONDADO DE TREVINO;Caleruega-San Luis;San Luis;06/04/2021;13/04/2021;40.48031427;-3.66869791
15091867; C. CONDADO DE TREVINO;Caleruega-San Luis;Caleruega;06/04/2021;13/04/2021;40.48026644;-3.668679944
16010030;  ANDES;Boj-Anil;Boj;06/04/2021;13/04/2021;40.45680746;-3.618633189
16010031;  ANDES;Boj-Anil;Anil;06/04/2021;13/04/2021;40.4566954;-3.618389935
16010484; C. GUADALAJARA;Vizconde de Uzqueta-Eolo (Gt.);Eolo (Gt.);06/04/2021;13/04/2021;40.45046496;-3.614838491
16010485; C. GUADALAJARA;Vizconde de Uzqueta-Eolo (Gt.);Vizconde de Uzqueta;06/04/2021;13/04/2021;40.4504683;-3.614786749
16010566;  LOGRONO M-110;Isis-Academos;Academos;06/04/2021;13/04/2021;40.44985304;-3.611031014
16010567;  LOGRONO M-110;Isis-Academos;Isis;06/04/2021;13/04/2021;40.44993154;-3.611033919
16012731; C. BOJ;Avenida de los Andes-Avenida de los Arces;Avenida de los Arces;06/04/2021;13/04/2021;40.45591264;-3.618176348
16013154;  LOGROO;Avenida de Amrica-Isis;Avenida de Amrica;06/04/2021;13/04/2021;40.44991667;-3.614618301
16013161;  LUIS DE LA MATA;Galatea-Vizconde de Uzqueta;Av. Logroo;07/04/2021;14/04/2021;40.45101717;-3.612505009
16013269;  PRUNOS;Juan Martnez Arroyo-Ail;Juan Martnez Arroyo;06/04/2021;13/04/2021;40.45532079;-3.616165716
16013270;  PRUNOS;Juan Martnez Arroyo-Ail;Ail;06/04/2021;13/04/2021;40.45529538;-3.616133375
16020032;  ANDES;Espuela-Glorieta de Mar Caribe;Espuela;06/04/2021;13/04/2021;40.45411445;-3.623908372
16020404;  Avda. de los Andes;Glorieta del Yucatan-Glorieta de Mar Caribe;Glorieta de Mar Caribe;06/04/2021;13/04/2021;40.45392073;-3.623803554
16020830; C. SILVANO;Umbria-Angel Cavero;Angel Cavero;07/04/2021;14/04/2021;40.45493771;-3.646600194
16020831; C. SILVANO;Umbria-Angel Cavero;Umbria;07/04/2021;14/04/2021;40.45497497;-3.64666229
16021185;  ANDES;Avenida de los Andes-Boj;Avenida de los Andes;06/04/2021;13/04/2021;40.45568;-3.61998
16021186;  ANDES;Avenida de los Andes-Boj;Boj;06/04/2021;13/04/2021;40.45547833;-3.619761255
16021931;  DE MACHUPICHU;RONDA MANUEL GRANERO-FLORENCIO CASTILLO;RONDA MANUEL GRANERO;07/04/2021;14/04/2021;40.4599304;-3.628113401
16021932;  DE MACHUPICHU;RONDA MANUEL GRANERO-FLORENCIO CASTILLO;FLORENCIO CASTILLO;07/04/2021;14/04/2021;40.46007;-3.62800498
16022157; C. LICEO;Liceo (Pz.)-Avenida de los Madronos;Liceo (Pz.);07/04/2021;14/04/2021;40.45701757;-3.643053771
16022158; C. LICEO;Liceo (Pz.)-Avenida de los Madronos;Avenida de los Madronos;07/04/2021;14/04/2021;40.45696243;-3.643120191
16022160;  LOS ANDES;Anil-M-40;Anil;06/04/2021;13/04/2021;40.45739243;-3.618146517
16022161;  LOS ANDES;Anil-M-40;M-40;06/04/2021;13/04/2021;40.45726429;-3.61792141
16022175;  MADRONOS;Sotillo-Chicuelo;Chicuelo;07/04/2021;14/04/2021;40.45689569;-3.636641136
16022176;  MADRONOS;Sotillo-Chicuelo;Sotillo;07/04/2021;14/04/2021;40.45693014;-3.636627931
16022664; C. ALGABEO;Jos Miguel Guridi-Jos Antonio Navarrete;Jos Antonio Navarrete;07/04/2021;14/04/2021;40.4605;-3.63615
16022706; C. ASURA;Torrecilla del Puerto-Silvano;Silvano;07/04/2021;14/04/2021;40.45166058;-3.649691276
16030213; C CANILLAS;Santo Angel-Antonio Cavero;Antonio Cavero;07/04/2021;14/04/2021;40.4633179;-3.655341396
16030214; C CANILLAS;Santo Angel-Antonio Cavero;Santo Angel;07/04/2021;14/04/2021;40.46331346;-3.655263687
16030215; C CANILLAS;Torquemada-Tiberiades;Tiberiades;07/04/2021;14/04/2021;40.46524166;-3.638789852
16030216; C CANILLAS;Torquemada-Tiberiades;Torquemada;07/04/2021;14/04/2021;40.46529481;-3.638792182
16030826; C. SILVANO;Liceo (Pz.)-Alcorisa;Alcorisa;07/04/2021;14/04/2021;40.45800026;-3.643704629
16030827; C. SILVANO;Liceo (Pz.)-Alcorisa;Liceo (Pz.);07/04/2021;14/04/2021;40.45803503;-3.643787839
16030951; C. Calle Silvano;Avenida de Machupichu-Jose Domingo Rus;Avenida de Machupichu;07/04/2021;14/04/2021;40.46269919;-3.633970869
16030952; C. Calle Silvano;Avenida de Machupichu-Jose Domingo Rus;Jose Domingo Rus;07/04/2021;14/04/2021;40.46263275;-3.633976775
16030974; C. ACONCAGUA;Arequipa-Avenida de Manuel Azana;Avenida de Manuel Azana;07/04/2021;14/04/2021;40.46861;-3.63033
16031016; C. EMIGRANTES. LOS;Trefacio-Tribaldos;Tribaldos;07/04/2021;14/04/2021;40.46652108;-3.636510171
16031017; C. EMIGRANTES. LOS;Trefacio-Tribaldos;Trefacio;07/04/2021;14/04/2021;40.46648;-3.63663
16031056; Av. MACHUPICHU;Ramon Power-Inigo Cavero (Gt.);Inigo Cavero (Gt.);07/04/2021;14/04/2021;40.46322896;-3.635452334
16031057; Av. MACHUPICHU;Ramon Power-Inigo Cavero (Gt.);Ramon Power;07/04/2021;14/04/2021;40.46324;-3.6353
16031072; C. MOSCATELAR;Parma-Milan;Parma;07/04/2021;14/04/2021;40.45715;-3.64824
16031073; C. MOSCATELAR;Parma-Milan;Milan;07/04/2021;14/04/2021;40.45706776;-3.648246973
16031397; C. LOPEZ DE HOYOS;Asura-Zacarias Homs;Zacarias Homs;07/04/2021;14/04/2021;40.46205257;-3.65859733
16031398; C. LOPEZ DE HOYOS;Asura-Zacarias Homs;Asura;07/04/2021;14/04/2021;40.46209312;-3.658798011
16031654; C. ANDORRA;Andorra-Calanda;Calanda;07/04/2021;14/04/2021;40.4596;-3.64335
16031672; C. AREQUIPA;Glorieta Sandro Pertini-Glorieta Mar de Cristal;Glorieta Mar de Cristal;07/04/2021;14/04/2021;40.46905371;-3.641655223
16040160; C. AYACUCHO;Glorieta Sandro Pertini-Glorieta Mar de Cristal;Glorieta Sandro Pertini;07/04/2021;14/04/2021;40.46987864;-3.6395264
16040568; C. LOPEZ DE HOYOS;Angel Luis de la Herran-Solsona;Angel Luis de la Herran;07/04/2021;14/04/2021;40.47055608;-3.650991892
16040569; C. LOPEZ DE HOYOS;Angel Luis de la Herran-Solsona;Solsona;07/04/2021;14/04/2021;40.47051766;-3.650938635
16040973; C. ACONCAGUA;Arequipa-Avenida de Manuel Azana;Arequipa;07/04/2021;14/04/2021;40.46868402;-3.630321253
16041059; C. MAR ADRIATICO;Chaparral-Chiquinquira;Chiquinquira;07/04/2021;14/04/2021;40.47185;-3.63964
16041060; C. MAR ADRIATICO;Chaparral-Chiquinquira;Chaparral;07/04/2021;14/04/2021;40.47182517;-3.639727048
16041205; C. AYACUCHO;Mar de Cristal (Gt.)-Aconcagua;Mar de Cristal (Gt.);07/04/2021;14/04/2021;40.46959711;-3.635667417
16041718;  BARRANQUILLA. LA;Aracataca-Choco;Choco;07/04/2021;14/04/2021;40.47377485;-3.639575749
16041719;  BARRANQUILLA. LA;Aracataca-Choco;Aracataca;07/04/2021;14/04/2021;40.47378371;-3.639630139
16041753;  BUCARAMANGA;Manizales-Guatavita;Manizales;07/04/2021;14/04/2021;40.47233017;-3.636596605
16041754;  BUCARAMANGA;Manizales-Guatavita;Guatavita;07/04/2021;14/04/2021;40.47226563;-3.636623395
16042193; C. MAR DE LAS ANTILLAS;Abizanda-Santa Adela;Abizanda;08/04/2021;15/04/2021;40.47833899;-3.649572395
16042194; C. MAR DE LAS ANTILLAS;Abizanda-Santa Adela;Santa Adela;08/04/2021;15/04/2021;40.47836468;-3.649490347
16042582; C. VALDETORRES DE JARAMA;Rogelio Munoz-Angel Luis de la Herran;Angel Luis de la Herran;08/04/2021;15/04/2021;40.47135456;-3.645971486
16042583; C. VALDETORRES DE JARAMA;Rogelio Munoz-Angel Luis de la Herran;Rogelio Munoz;08/04/2021;15/04/2021;40.47149537;-3.645904937
16042757; C. CAPITAN CORTES;Uria-Villa de Rota;Uria;08/04/2021;15/04/2021;40.47630587;-3.653218741
16042758; C. CAPITAN CORTES;Uria-Villa de Rota;Villa de Rota;08/04/2021;15/04/2021;40.47629174;-3.653266196
16043170; C. MAR CASPIO;Mar de Kara-Liberacin;Liberacin;08/04/2021;15/04/2021;40.47328901;-3.643528584
16043173; C. MAR NEGRO;Mar Menor-Mar de las Antillas;Mar de las Antillas;08/04/2021;15/04/2021;40.47387523;-3.643806891
16043405;  VIRGEN DEL CARMEN;Ctra.de la Estacin de Hortaleza-Uria;Ctra.de la Estacin de Hortaleza;08/04/2021;15/04/2021;40.47332593;-3.655487038
16043406;  VIRGEN DEL CARMEN;Ctra.de la Estacin de Hortaleza-Uria;Uria;08/04/2021;15/04/2021;40.47328704;-3.655475371
16050063; C ACCESO A LA ESTACION DE HORTALEZA;Calasparra-Moratalla;Moratalla;08/04/2021;15/04/2021;40.47240129;-3.65675129
16050064; C ACCESO A LA ESTACION DE HORTALEZA;Calasparra-Moratalla;Calasparra;08/04/2021;15/04/2021;40.4724503;-3.656837272
16050065; C ACCESO A LA ESTACION DE HORTALEZA;Carrion de los Condes-Avenida Manuel Azana;Carrion de los Condes;08/04/2021;15/04/2021;40.47744581;-3.653681806
16050066; C ACCESO A LA ESTACION DE HORTALEZA;Carrion de los Condes-Avenida Manuel Azana;Avenida Manuel Azana;08/04/2021;15/04/2021;40.47748642;-3.653649022
16050788;  SAN LUIS;Julio Danvila-Trinquete;Julio Danvila;08/04/2021;15/04/2021;40.47248316;-3.661865226
16050789;  SAN LUIS;Julio Danvila-Trinquete;Trinquete;08/04/2021;15/04/2021;40.4723721;-3.661947452
16050790;Lateral  SAN LUIS;Julio Danvila-Trinquete;Trinquete;08/04/2021;15/04/2021;40.47225039;-3.662021968
16051818; C CARRETERA DE ACCESO A LA ESTACION DE HORTALEZA;Dona Guiomar-Carrion de los Condes;Dona Guiomar;08/04/2021;15/04/2021;40.47646989;-3.654463294
16051819; C CARRETERA DE ACCESO A LA ESTACION DE HORTALEZA;Dona Guiomar-Carrion de los Condes;Carrion de los Condes;08/04/2021;15/04/2021;40.4765172;-3.654603236
16052388; C. PURCHENA;Roquetas de Mar-Alicun;Alicun;08/04/2021;15/04/2021;40.4801798;-3.66184706
16052389; C. PURCHENA;Roquetas de Mar-Alicun;Velez Rubio;08/04/2021;15/04/2021;40.48014368;-3.661744171
16060412;  FRANCISCO PI Y MARGALL;Maria de Portugal-Burgos A-1;Maria de Portugal;08/04/2021;15/04/2021;40.49468609;-3.665970434
16060413;  FRANCISCO PI Y MARGALL;Maria de Portugal-Burgos A-1;Burgos A-1;08/04/2021;15/04/2021;40.49485304;-3.665842609
16060414;  FRANCISCO PI Y MARGALL;Octavio Paz-Vicente Blasco Ibanez;Plaza Alcalde Moreno Torres;08/04/2021;15/04/2021;40.48996087;-3.658502609
16060415;  FRANCISCO PI Y MARGALL;Octavio Paz-Vicente Blasco Ibanez;Ana de Austria;08/04/2021;15/04/2021;40.49010435;-3.658359131
16060584;  MANOTERAS;Avenida de Burgos-Ona;Avenida de Burgos;08/04/2021;15/04/2021;40.48899123;-3.671802903
16060585;  MANOTERAS;Avenida de Burgos-Ona;Ona;08/04/2021;15/04/2021;40.48894968;-3.671813742
16061622;  ALCALDE CONDE DE MAYALDE;Infanta Catalina Micaela-Princesa de Eboli;Infanta Catalina Micaela;08/04/2021;15/04/2021;40.49046307;-3.653987542
16061623;  ALCALDE CONDE DE MAYALDE;Infanta Catalina Micaela-Princesa de Eboli;Princesa de Eboli;08/04/2021;15/04/2021;40.49058276;-3.654200013
16061626;  ALCALDE MORENO TORRES;Camino Fuente de la Mora-Plaza del Alcalde Moreno Torres;Plaza del Alcalde Moreno Torres;08/04/2021;15/04/2021;40.48739489;-3.65808115
16061627;  ALCALDE MORENO TORRES;Camino Fuente de la Mora-Plaza del Alcalde Moreno Torres;Camino Fuente de la Mora;08/04/2021;15/04/2021;40.48752279;-3.658110509
16061646; C. AMERICO CASTRO;Isabel Clara Eugenia-Principe Carlos;Isabel Clara Eugenia;08/04/2021;15/04/2021;40.49480181;-3.655287413
16061647; C. AMERICO CASTRO;Isabel Clara Eugenia-Principe Carlos;Principe Carlos;08/04/2021;15/04/2021;40.49484183;-3.655340041
16061650; C. ANA DE AUSTRIA;Avenida Niceto Alcala Zamora-Padres Dominicos;Avenida Niceto Alcala Zamora;14/04/2021;21/04/2021;40.49971436;-3.653627967
16061651; C. ANA DE AUSTRIA;Avenida Niceto Alcala Zamora-Padres Dominicos;Padres Dominicos;14/04/2021;21/04/2021;40.49975804;-3.653441279
16061921;  FUERZAS ARMADAS;Alejandro de la Sota-Francisco Umbral;Francisco Umbral;14/04/2021;21/04/2021;40.48229036;-3.62304115
16061922;CENTRAL  DE LAS FUERZAS ARMADAS;Glorieta Isidro Gonzalez Velazquez-Juan Antonio Samaranch;Juan Antonio Samaranch;14/04/2021;21/04/2021;40.48219221;-3.622210702
16061923;LATERAL  DE LAS FUERZAS ARMADAS;Glorieta Isidro Gonzalez Velazquez-Juan Antonio Samaranch;Glorieta Isidro Gonzalez Velazquez;14/04/2021;21/04/2021;40.48254109;-3.622226198
16061924;LATERAL  DE LAS FUERZAS ARMADAS;Glorieta Isidro Gonzalez Velazquez-Juan Antonio Samaranch;Juan Antonio Samaranch;14/04/2021;21/04/2021;40.48227;-3.62222
16062069; C. GREGORIO SANCHEZ HERRAEZ;Avenida Barranquilla-Via de los Poblados;Avenida Barranquilla;14/04/2021;21/04/2021;40.47710765;-3.637548554
16062070; C. GREGORIO SANCHEZ HERRAEZ;Avenida Barranquilla-Via de los Poblados;Via de los Poblados;14/04/2021;21/04/2021;40.47714288;-3.63760358
16062185; C. MANUEL POMBO ANGULO;Padres Dominicos-Puente del Encinar;Padres Dominicos;14/04/2021;21/04/2021;40.507161;-3.653663243
16062186; C. MANUEL POMBO ANGULO;Padres Dominicos-Puente del Encinar;Puente del Encinar;14/04/2021;21/04/2021;40.50712277;-3.653692823
16062201; C. MARIA DE PORTUGAL;Leonor de Austria-Margarita de Parma;Leonor de Austria;14/04/2021;21/04/2021;40.4972301;-3.663396407
16062202; C. MARIA DE PORTUGAL;Leonor de Austria-Margarita de Parma;Margarita de Parma;14/04/2021;21/04/2021;40.49709451;-3.663143515
16062266;  NICETO ALCALA ZAMORA;Americo Castro-Vicente Blasco Ibanez;Americo Castro;14/04/2021;21/04/2021;40.49645705;-3.652355402
16062267;  NICETO ALCALA ZAMORA;Americo Castro-Vicente Blasco Ibanez;Vicente Blasco Ibanez;14/04/2021;21/04/2021;40.49632893;-3.652488556
16062270;  NICETO ALCALA ZAMORA;Isabel de Valois-Maria Tudor;Maria Tudor;14/04/2021;21/04/2021;40.49926486;-3.657170331
16062271;  NICETO ALCALA ZAMORA;Isabel de Valois-Maria Tudor;Isabel de Valois;14/04/2021;21/04/2021;40.49941882;-3.657040796
16062646;  ALCALDE CONDE MAYALDE;Prnicipe Carlos-Avenida Niceto Alcal Zamora;Prnicipe Carlos;14/04/2021;21/04/2021;40.49280256;-3.651790555
16062647;  ALCALDE CONDE MAYALDE;Prnicipe Carlos-Avenida Niceto Alcal Zamora;Avenida Niceto Alcal Zamora;14/04/2021;21/04/2021;40.49263522;-3.651636983
16062988; Ca FUENTE DE LA MORA;Avenida de Manuel Azaa-Avenida de Manoteras;Avenida de Manuel Azaa;14/04/2021;21/04/2021;40.4855;-3.66085
16062989; Ca FUENTE DE LA MORA;Avenida de Manuel Azaa-Avenida de Manoteras;Avenida de Manoteras;14/04/2021;21/04/2021;40.48546667;-3.660766667
16062994;  FUERZAS ARMADAS;Alejandro de la Sota-Francisco Umbral;Francisco Umbral;14/04/2021;21/04/2021;40.48229036;-3.62304115
16062995;  FUERZAS ARMADAS;Jos Grases Riera-Eduardo Haro Tecglen;Eduardo Haro Tecglen;14/04/2021;21/04/2021;40.48525542;-3.630760087
16062996;  FUERZAS ARMADAS;Jos Grases Riera-Eduardo Haro Tecglen;Jos Grases Riera;14/04/2021;21/04/2021;40.4851644;-3.63084577
16062999;LATERAL  DE LAS FUERZAS ARMADAS;Glorieta Isidro Gonzalez Velazquez-Juan Antonio Samaranch;Juan Antonio Samaranch;14/04/2021;21/04/2021;40.48227;-3.62222
16063000;LATERAL  DE LAS FUERZAS ARMADAS;Glorieta Isidro Gonzalez Velazquez-Juan Antonio Samaranch;Glorieta Isidro Gonzalez Velazquez;14/04/2021;21/04/2021;40.48254109;-3.622226198
16063236; C. OA;Infanta Mara-Vicente Blasco Ibaez;Vicente Blasco Ibaez;14/04/2021;21/04/2021;40.48957453;-3.662497027
17010008; C. ALCOCER;Paseo de Talleres-Eduardo Barreiros;Paseo de Talleres;14/04/2021;21/04/2021;40.35014427;-3.703620161
17010009; C. ALCOCER;Paseo de Talleres-Eduardo Barreiros;Eduardo Barreiros;14/04/2021;21/04/2021;40.35020428;-3.703608604
17010371; C. EDUARDO BARREIROS;Laguna de Rodrigo-Alcocer;Alcocer;14/04/2021;21/04/2021;40.35073271;-3.704929496
17010372; C. EDUARDO BARREIROS;Laguna de Rodrigo-Alcocer;Laguna de Rodrigo;14/04/2021;21/04/2021;40.35076219;-3.704873573
17010993; C CARABANCHEL A VILLAVERDE M-602;Rafaela Ybarra-Glorieta de Butarque;Glorieta de Butarque;14/04/2021;21/04/2021;40.35741492;-3.714182416
17010994; C CARABANCHEL A VILLAVERDE M-602;Rafaela Ybarra-Glorieta de Butarque;Rafaela Ybarra;14/04/2021;21/04/2021;40.35743744;-3.714074832
17011008; C. DOMINGO PARRAGA;Villastar-Alberto Palacios;Alberto Palacios;14/04/2021;21/04/2021;40.34201603;-3.712090931
17011009; C. DOMINGO PARRAGA;Villastar-Alberto Palacios;Villastar;14/04/2021;21/04/2021;40.34196938;-3.71209587
17011125; C. VILLALONSO;Potes-Puebla de Sanabria;Puebla de Sanabria;14/04/2021;21/04/2021;40.34931064;-3.712318225
17011126; C. VILLALONSO;Potes-Puebla de Sanabria;Potes;14/04/2021;21/04/2021;40.34919584;-3.712369872
17012016; Pa FERROVIARIOS. LOS;Nuno Gomez-Paseo Alberto Palacios;Nuno Gomez;14/04/2021;21/04/2021;40.34376978;-3.717301671
17012017; Pa FERROVIARIOS. LOS;Nuno Gomez-Paseo Alberto Palacios;Paseo Alberto Palacios;14/04/2021;21/04/2021;40.3438167;-3.717433612
17012396;  REAL DE PINTO;Gregorio Ortiz-Pedro Jimenez;Gregorio Ortiz;15/04/2021;22/04/2021;40.34375889;-3.707066897
17012397;  REAL DE PINTO;Gregorio Ortiz-Pedro Jimenez;Pedro Jimenez;15/04/2021;22/04/2021;40.34376768;-3.707101523
17012400;  REAL DE PINTO;San Cesareo-La Resina;San Cesareo;15/04/2021;22/04/2021;40.33614472;-3.711344695
17012401;  REAL DE PINTO;San Cesareo-La Resina;La Resina;15/04/2021;22/04/2021;40.33620778;-3.71142806
17012402;Lateral  REAL DE PINTO;San Cesareo-La Resina;San Cesareo;15/04/2021;22/04/2021;40.33612667;-3.711297449
17012403;Lateral  REAL DE PINTO;San Cesareo-La Resina;La Resina;15/04/2021;22/04/2021;40.3362325;-3.711472754
17012410; C. RESINA. LA;San Eustaquio-San Erasmo;San Tarsicio;15/04/2021;22/04/2021;40.33585243;-3.70492805
17012411; C. RESINA. LA;San Eustaquio-San Erasmo;San Erasmo;15/04/2021;22/04/2021;40.33593456;-3.704936032
17012485; C. SAN DALMACIO;Andalucia-San Norberto;Andalucia;15/04/2021;22/04/2021;40.34355366;-3.695267026
17012486; C. SAN DALMACIO;Andalucia-San Norberto;San Norberto;15/04/2021;22/04/2021;40.34360129;-3.695274353
17012967; Pa FERROVIARIOS;Puerto Lpice-Sulfato;Puerto Lpice;15/04/2021;22/04/2021;40.34764809;-3.71555462
17012968; Pa FERROVIARIOS;Puerto Lpice-Sulfato;Sulfato;15/04/2021;22/04/2021;40.34766709;-3.71561784
17031105;  ROSALES;Americo-Euskalduna;Euskalduna;15/04/2021;22/04/2021;40.3566;-3.68133
17032947; C. ESTEFANITA;Zafiro-Bario;Bario;15/04/2021;22/04/2021;40.34845756;-3.67604407
17032948; C. ESTEFANITA;Zafiro-Bario;Zafiro;15/04/2021;22/04/2021;40.34846508;-3.676006905
17040882; C VILLAVERDE A VALLECAS M-602;Avenida de Los Rosales-La Alianza;Avenida de Los Rosales;15/04/2021;22/04/2021;40.35971206;-3.683014194
17040883; C VILLAVERDE A VALLECAS M-602;Avenida de Los Rosales-La Alianza;La Alianza;15/04/2021;22/04/2021;40.35975568;-3.683075871
17040884; C VILLAVERDE A VALLECAS M-602;Villafuerte-Villarrosa;Villafuerte;15/04/2021;22/04/2021;40.35348031;-3.689839674
17040885; C VILLAVERDE A VALLECAS M-602;Villafuerte-Villarrosa;Villarrosa;15/04/2021;22/04/2021;40.35355253;-3.689894837
17042056; C. GRAN VIA DE VILLAVERDE;AV. ANDALUCIA-C LEONOR GONGORA;AV. ANDALUCIA;15/04/2021;22/04/2021;40.34617682;-3.691566659
17042057; C. GRAN VIA DE VILLAVERDE;AV. ANDALUCIA-C LEONOR GONGORA;C LEONOR GONGORA;15/04/2021;22/04/2021;40.34606954;-3.691552583
17042296;  OROVILLA;Dulzura-Alianza;Dulzura;15/04/2021;22/04/2021;40.35812672;-3.689533115
17042297;  OROVILLA;Dulzura-Alianza;Alianza;15/04/2021;22/04/2021;40.35812105;-3.689636434
17050024;  ANDALUCIA;Gran Via de Villaverde-Cifuentes;Gran Via de Villaverde;15/04/2021;22/04/2021;40.34655351;-3.693082764
17050025;  ANDALUCIA;Gran Via de Villaverde-Cifuentes;Cifuentes;15/04/2021;22/04/2021;40.34655172;-3.692925294
17050026;  ANDALUCIA;La Corte de Faraon-Avenida de la Felicidad;La Corte de Faraon;15/04/2021;22/04/2021;40.35947157;-3.693271018
17050027;  ANDALUCIA;La Corte de Faraon-Avenida de la Felicidad;Avenida de la Felicidad;15/04/2021;22/04/2021;40.35944847;-3.69343834
17050028;  ANDALUCIA;M-40-Lillo;M-40;15/04/2021;22/04/2021;40.36258212;-3.693831134
17050029;  ANDALUCIA;M-40-Lillo;La Corte de Faraon;15/04/2021;22/04/2021;40.36258239;-3.693628668
17051173; C. ALCOCER;Arechavaleta-Virgen de los Desemparados;Virgen de los Desemparados;15/04/2021;22/04/2021;40.34982669;-3.69820379
17051174; C. ALCOCER;Arechavaleta-Virgen de los Desemparados;Arechavaleta;15/04/2021;22/04/2021;40.3497723;-3.69818
17052613; C. VIRGEN DE LOS DESAMPARADOS. LA;Anoeta-Alcocer;Alcocer;15/04/2021;22/04/2021;40.3514062;-3.698815239
17052614; C. VIRGEN DE LOS DESAMPARADOS. LA;Anoeta-Alcocer;Anoeta;15/04/2021;22/04/2021;40.35140227;-3.698755743
18010758; C. REAL DE ARGANDA M-303;Plaza Juan de Malasana-Serrania de Ronda;Serrania de Ronda;15/04/2021;22/04/2021;40.37960961;-3.620562039
18010759; C. REAL DE ARGANDA M-303;Plaza Juan de Malasana-Serrania de Ronda;Juan de Malasana;15/04/2021;22/04/2021;40.37963;-3.62056
18010760; C. REAL DE ARGANDA M-303;Poza de la Sal-Cirilo Martinez Novillo;Cirilo Martinez Novillo;15/04/2021;22/04/2021;40.37710474;-3.606618371
18010761; C. REAL DE ARGANDA M-303;Poza de la Sal-Cirilo Martinez Novillo;Poza de la Sal;15/04/2021;22/04/2021;40.37722635;-3.606571753
18010762; C. REAL DE ARGANDA M-303;Puerto de Reinosa-Enrique Garcia Alvarez;Enrique Garcia Alvarez;15/04/2021;22/04/2021;40.37936243;-3.615016601
18010763; C. REAL DE ARGANDA M-303;Puerto de Reinosa-Enrique Garcia Alvarez;Puerto de Reinosa;15/04/2021;22/04/2021;40.37941478;-3.615011163
18011090; C. PUERTO DE PORZUNA;Alberto Marcos-Francisco de la fuente;Arturo Marcos;15/04/2021;22/04/2021;40.37497038;-3.622120351
18011091; C. PUERTO DE PORZUNA;Alberto Marcos-Francisco de la fuente;Francisco de la fuente;15/04/2021;22/04/2021;40.37502;-3.62216
18011110; C. SAN JAIME;Sierra de Guadalupe-Plaza de San Jaime;Sierra de Guadalupe;15/04/2021;22/04/2021;40.38104857;-3.624973553
18011111; C. SAN JAIME;Sierra de Guadalupe-Plaza de San Jaime;Plaza de San Jaime;15/04/2021;22/04/2021;40.38110812;-3.625046393
18011759; C. CABEZA MESADA;Rozas de Puerto Real-Martin Munoz de las Pesadas;Rozas de Puerto Real;15/04/2021;22/04/2021;40.37525049;-3.627711024
18011760; C. CABEZA MESADA;Rozas de Puerto Real-Martin Munoz de las Pesadas;Martin Munoz de las Pesadas;15/04/2021;22/04/2021;40.37509098;-3.627891584
18011777; C. CAMINO DEL POZO DEL TIO RAIMUNDO;Luis I-Viridiana;Luis I;21/04/2021;28/04/2021;40.3735331;-3.650793181
18011778; C. CAMINO DEL POZO DEL TIO RAIMUNDO;Luis I-Viridiana;Viridiana;21/04/2021;28/04/2021;40.37358743;-3.650714151
18011975;  ENSANCHE DE VALLECAS;Fernando Chueca Goitia-Avenida Gran Via del Sureste;Fernando Chueca Goitia;21/04/2021;28/04/2021;40.36052841;-3.593235212
18011976;Central  ENSANCHE DE VALLECAS;Fernando Chueca Goitia-Gran Via del Sureste;Gran Via del Sureste;21/04/2021;28/04/2021;40.3606712;-3.593506056
18012031;  GAVIA;Fresno de Cantespino-Mazateron;Fresno de Cantespino;21/04/2021;28/04/2021;40.37659605;-3.608861673
18012032;  GAVIA;Fresno de Cantespino-Mazateron;Mazateron;21/04/2021;28/04/2021;40.37647746;-3.608653347
18012062;  GRAN VIA SURESTE;Arte Pop-Avenida Cerro Milano;Avenida Cerro Milano;21/04/2021;28/04/2021;40.36409033;-3.587820519
18012063;  GRAN VIA SURESTE;Arte Pop-Avenida Cerro Milano;Arte Pop;21/04/2021;28/04/2021;40.36451021;-3.588452614
18012218;  MAYORAZGO;Avenida de la Gavia-Alto de la Sartenilla;Alto de la Sartenilla;21/04/2021;28/04/2021;40.36316405;-3.618338444
