CODIGO;NOMBRE CRUCE;TRAMO;SENTIDO;DESDE;HASTA;LATITUD;LONGITUD
5011413;Lateral C. MARIA DE MOLINA;Lopez de Hoyos-Lagasca;Lagasca;28/05/2020;04/06/2020;40,43781;-3,68468
5011416;Tunel Carr Dcho C. MARIA DE MOLINA;Paseo de la Castellana-Maria de Molina;Maria de Molina;28/05/2020;04/06/2020;40,43791;-3,68637
5011421;Lateral C. MARIA DE MOLINA;Plaza del Doctor Maranon-Salas;Plaza del Doctor Maranon;27/05/2020;03/06/2020;40,43809;-3,68931
5011516; C. PRINCIPE DE VERGARA;Aragon-Cataluna (Pz.);Cataluna (Pz.);01/06/2020;08/06/2020;40,44827;-3,67812
5011517; C. PRINCIPE DE VERGARA;Aragon-Cataluna (Pz.);Aragon;01/06/2020;08/06/2020;40,44831;-3,67814
5011569; C. SERRANO;Juan de la Cierva-Pablo Aranda;Pablo Aranda;03/06/2020;10/06/2020;40,44242;-3,68598
5011570; C. SERRANO;Oquendo-Pedro de Valdivia;Pedro de Valdivia;03/06/2020;10/06/2020;40,44063;-3,6861
5011572; C. SERRANO;Plaza Republica Argentina-Jorge Manrique;Jorge Manrique;03/06/2020;10/06/2020;40,44355;-3,68583
5011586; C. VELAZQUEZ;Carlos Maria Castro (Pz.)-Oquendo;Oquendo;04/06/2020;11/06/2020;40,43969;-3,68285
5011591; C. VELAZQUEZ;Maria de Molina-Plaza Carlos Maria Castro;Plaza Carlos Maria Castro;04/06/2020;11/06/2020;40,4384;-3,68343
5011592; C. VELAZQUEZ;Oquendo-Pablo Aranda;Pablo Aranda;04/06/2020;11/06/2020;40,44096;-3,68296
5011594; C. VELAZQUEZ;Rodriguez Marin-Avenida del Doctor Arce;Avenida del Doctor Arce;04/06/2020;11/06/2020;40,44506;-3,68239
5011851; C. CINCA;Cataluna (Pz.)-Serrano;Serrano;10/08/2020;17/08/2020;40,4493;-3,68
5012438; C. RODRIGUEZ MARIN;Cataluna (Pz.)-Avenida Concha Espina;Avenida Concha Espina;10/08/2020;17/08/2020;40,44959;-3,67887
5012523; C. SEGRE;Alfonso Rodriguez Santamaria-Serrano;Serrano;11/08/2020;18/08/2020;40,45092;-3,68412
5012524; C. SEGRE;Alfonso Rodriguez Santamaria-Tormes;Alfonso Rodriguez Santamaria;11/08/2020;18/08/2020;40,45096;-3,68385
5012620; C. VITRUVIO;Jorge Manrique-San Juan de la Cruz (Pz.);Jorge Manrique;11/08/2020;18/08/2020;40,44157;-3,69052
5012621; C. VITRUVIO;Jorge Manrique-San Juan de la Cruz (Pz.);San Juan de la Cruz (Pz.);11/08/2020;18/08/2020;40,44149;-3,69076
5012622; C. VITRUVIO;Republica Argentina (Pz.)-Jorge Manrique;Republica Argentina (Pz.);03/08/2020;10/08/2020;40,44435;-3,68677
5013053;- Calle HERMANOS PINZON (LATERAL DERECHO);Paseo de la Habana-Paseo de la Castellana;Paseo de la Castellana;03/08/2020;10/08/2020;40,44915;-3,68957
5013054;- Calle HERMANOS PINZON (LATERAL IZQUIERDO);Paseo de la Habana-Paseo de la Castellana;Paseo de la Castellana;03/08/2020;10/08/2020;40,44903333;-3,68973
5013055;- Calle HERMANOS PINZON (TUNEL);Paseo de la Habana-Paseo de la Castellana;Paseo de la Castellana;03/08/2020;10/08/2020;40,44906667;-3,68965
5013237;- Calle OQUENDO;Serrano-Castellón de la Plana;Castellón de la Plana;05/08/2020;12/08/2020;40,44116667;-3,68535
5013238;- Calle OQUENDO;Velázquez-López de Hoyos;Velázquez;05/08/2020;12/08/2020;40,44066667;-3,68233
5013244;- Calle PABLO ARANDA;Serrano-Castellón de la Plana;Serrano;05/08/2020;12/08/2020;40,44201667;-3,685
5020249; C. CARTAGENA;Luis Cabrera-Lopez de Hoyos;Luis Cabrera;02/03/2020;09/03/2020;40,44249;-3,67577
5020250; C. CARTAGENA;Luis Cabrera-Lopez de Hoyos;Lopez de Hoyos;02/03/2020;09/03/2020;40,44249;-3,67577
5020317;Lateral C. CORAZON DE MARIA;Luis Salazar-San Nazario;Luis Salazar;03/03/2020;10/03/2020;40,44776;-3,66643
5020318;Lateral C. CORAZON DE MARIA;Luis Salazar-San Nazario;San Nazario;03/03/2020;10/03/2020;40,4479;-3,66616
5020319;Tunel C. CORAZON DE MARIA;Luis Salazar-San Nazario;San Nazario;03/03/2020;10/03/2020;40,44776;-3,66643
5020320;Tunel C. CORAZON DE MARIA;Luis Salazar-San Nazario;Luis Salazar;03/03/2020;10/03/2020;40,44776;-3,66643
5021236; C. CARTAGENA;Avenida de America-Clara del Rey;Avenida de America;05/05/2020;12/05/2020;40,43952;-3,67371
5021237; C. CARTAGENA;Avenida de America-Clara del Rey;Clara del Rey;05/05/2020;12/05/2020;40,43943;-3,67369
5021240; C. CARTAGENA;Zabaleta-Canillas;Canillas;05/05/2020;12/05/2020;40,44138;-3,67513
5021241; C. CARTAGENA;Zabaleta-Canillas;Zabaleta;05/05/2020;12/05/2020;40,44138;-3,67513
5021295;Lateral C. CORAZON DE MARIA;San Nazario-Lopez de Hoyos;San Nazario;11/05/2020;18/05/2020;40,44897;-3,66656
5021296;Lateral C. CORAZON DE MARIA;San Nazario-Lopez de Hoyos;Lopez de Hoyos;11/05/2020;18/05/2020;40,44897;-3,66636
5021856; C. CLARA DEL REY;Padre Xifre-Cartagena;Cartagena;05/08/2020;12/08/2020;40,44019;-3,67345
5021857; C. CLARA DEL REY;Padre Xifre-Cartagena;Padre Xifre;05/08/2020;12/08/2020;40,44018;-3,67367
5022308; C. PADRE XIFRE;Clara del Rey-Corazon de Maria;Corazon de Maria;05/08/2020;12/08/2020;40,44027;-3,67275
5023162;- Calle LUIS DE SALAZAR;Corazón de María-Padre Claret;Corazón de María;05/08/2020;12/08/2020;40,44715;-3,66542
5023320;- Calle SAN NAZARIO;Corazón de María-Clara del Rey;Clara del Rey;05/08/2020;12/08/2020;40,44826667;-3,66702
5023330;- Calle SANTA HORTENSIA;Luis Cabrera-Puenteareas;Puenteareas;05/08/2020;12/08/2020;40,44453333;-3,66905
5030010; Av. ALFONSO XII;Lopez de Hoyos-Pradillo;Pradillo;18/02/2020;25/02/2020;40,45033;-3,66705
5030011; Av. ALFONSO XII;Lopez de Hoyos-Pradillos;Lopez de Hoyos;18/02/2020;25/02/2020;40,45002;-3,66704
5030016; Av. ALFONSO XIII;Carlos Pereyra-Avenida Ramon y Cajal;Carlos Pereyra;18/02/2020;25/02/2020;40,4518;-3,6677
5030017; Av. ALFONSO XIII;Carlos Pereyra-Avenida Ramon y Cajal;Avenida Ramon y Cajal;18/02/2020;25/02/2020;40,45168;-3,66759
5031489; C. PADRE CLARET;Acceso M-30-Avenida Ramon y Cajal;Acceso M-30;25/05/2020;01/06/2020;40,45204;-3,66563
5031490; C. PADRE CLARET;Acceso M-30-Avenida Ramon y Cajal;Avenida Ramon y Cajal;25/05/2020;01/06/2020;40,45204;-3,66563
5032197; C. MARCENADO;San Ernesto-Avenida Ramon y Cajal;San Ernesto;05/08/2020;12/08/2020;40,4508;-3,67453
5032198; C. MARCENADO;San Ernesto-Avenida Ramon y Cajal;Avenida Ramon y Cajal;05/08/2020;12/08/2020;40,4508;-3,67453
5040076;Tunel Av. ALBERTO ALCOCER;Victor Andres Belaunde-Bolivia;Bolivia;11/02/2020;18/02/2020;40,45855;-3,68004
5040272;Carril Bus Paseo. CASTELLANA;General Yage-Pintor Juan Gris;Pintor Juan Gris;05/03/2020;12/03/2020;40,45687;-3,6901
5040302; C. COLOMBIA;Bolivia-Principe de Vergara;Principe de Vergara;04/03/2020;11/03/2020;40,45707;-3,67756
5040303; C. COLOMBIA;Bolivia-Principe de Vergara;Bolivia;04/03/2020;11/03/2020;40,45714;-3,67762
5040309; Av. CONCHA ESPINA;Marceliano Santa Maria-Plaza de los Sagrados Corazones;Plaza de los Sagrados Corazones;03/03/2020;10/03/2020;40,45226;-3,68805
5040310; Av. CONCHA ESPINA;Marceliano Santa Maria-Plaza de los Sagrados Corazones;Plaza de Lima;03/03/2020;10/03/2020;40,45214;-3,68835
5040311; Av. CONCHA ESPINA;Rodriguez Marin-Principe de Vergara;Principe de Vergara;03/03/2020;10/03/2020;40,4517;-3,67865
5040312; Av. CONCHA ESPINA;Rodriguez Marin-Principe de Vergara;Rodriguez Marin;03/03/2020;10/03/2020;40,4517;-3,67865
5040329;Tunel C. COSTA RICA;Avenida de Alfonso XIII-Arturo Soria;Arturo Soria;02/03/2020;09/03/2020;40,45958;-3,66628
5040332;Lateral C. COSTA RICA;Avenida de Alfonso XIII-Arturo Soria;Arturo Soria;02/03/2020;09/03/2020;40,45952;-3,66625
5040333;Tunel C. COSTA RICA;Chile-Puerto Rico;Puerto Rico;02/03/2020;09/03/2020;40,45838;-3,6748
5040334;Tunel C. COSTA RICA;Chile-Puerto Rico;Chile;02/03/2020;09/03/2020;40,45846;-3,6748
5040335;Lateral C. COSTA RICA;Chile-Puerto Rico;Puerto Rico;02/03/2020;09/03/2020;40,45833;-3,67476
5040336;Lateral C. COSTA RICA;Chile-Puerto Rico;Chile;02/03/2020;09/03/2020;40,45848;-3,67476
5041275; Paseo. CASTELLANA;Rafael Salgado-Plaza de Lima;Rafael Salgado;13/05/2020;20/05/2020;40,45365;-3,6905
5041276; Paseo. CASTELLANA;Rafael Salgado-Plaza de Lima;Plaza de Lima;13/05/2020;20/05/2020;40,45359;-3,69046
5041277;Lateral Paseo. CASTELLANA;Rafael Salgado-Plaza de Lima;Rafael Salgado;13/05/2020;20/05/2020;40,45338;-3,68993
5041278;Carril bus Paseo. CASTELLANA;Rafael Salgado-Plaza de Lima;Rafael Salgado;13/05/2020;20/05/2020;40,45372;-3,69053
5041279;Carril bus Paseo. CASTELLANA;Rafael Salgado-Plaza de Lima;Plaza de Lima;13/05/2020;20/05/2020;40,45356;-3,69042
5041280;Lateral Paseo. CASTELLANA;Rafael Salgado-Plaza de Lima;Plaza de Lima;13/05/2020;20/05/2020;40,45346;-3,69032
5041289; C. COLOMBIA;Chile-Puerto Rico;Puerto Rico;14/05/2020;21/05/2020;40,45701;-3,67529
5041290; C. COLOMBIA;Chile-Puerto Rico;Chile;14/05/2020;21/05/2020;40,45701;-3,67529
5041361; Paseo. HABANA;Potosi-Alberto Alcocer;Alberto Alcocer;20/05/2020;27/05/2020;40,45737;-3,68126
5041362; Paseo. HABANA;Potosi-Alberto Alcocer;Potosi;20/05/2020;27/05/2020;40,45737;-3,68126
5041491; C. PADRE DAMIAN;Juan Ramon Jimenez-Avenida Alberto Alcocer;Juan Ramon Jimenez;25/05/2020;01/06/2020;40,45706;-3,68618
5041492; C. PADRE DAMIAN;Juan Ramon Jimenez-Avenida Alberto Alcocer;Avenida Alberto Alcocer;25/05/2020;01/06/2020;40,4569;-3,68612
5041518; C. PRINCIPE DE VERGARA;Avenida de Ramon y Cajal-Plaza de la Republica del Ecuador;Avenida de Ramon y Cajal;01/06/2020;08/06/2020;40,45313;-3,67745
5041519; C. PRINCIPE DE VERGARA;Avenida de Ramon y Cajal-Plaza de la Republica del Ecuador;Plaza de la Republica del Ecuador;01/06/2020;08/06/2020;40,45308;-3,67738
5042437; C. RODRIGUEZ MARIN;Avenida Concha Espina-Jiloca;Serrano;06/08/2020;13/08/2020;40,4524;-3,67875
5042574; C. URUGUAY;Puerto Rico-Victor de la Serna;Puerto Rico;06/08/2020;13/08/2020;40,45537;-3,6722
5042575; C. URUGUAY;Puerto Rico-Victor de la Serna;Victor de la Serna;06/08/2020;13/08/2020;40,45537;-3,6722
5042598; C. VICTOR DE LA SERNA;Virgen Guadalupana (Pz-)-Uruguay;Uruguay;06/08/2020;13/08/2020;40,45441;-3,67133
5042961;- Calle FERNAN NUÑEZ;Cuarta-Ángel Diego Roldán;Cuarta;06/08/2020;13/08/2020;40,45708333;-3,66818
5043286;- Calle RAFAEL SALGADO;Doctor Fleming-Padre Damián;Doctor Fleming;03/08/2020;10/08/2020;40,4542;-3,68808
5043287;- Calle RAFAEL SALGADO;Doctor Fleming-Padre Damián;Padre Damián;03/08/2020;10/08/2020;40,45416667;-3,68787
5050018; Av. ALFONSO XIII;Plaza Jose Maria Soler-Santa Maria Magdalena;Plaza Jose Maria Soler;18/02/2020;25/02/2020;40,45951;-3,66873
5050019; Av. ALFONSO XIII;Plaza Jose Maria Soler-Santa Maria Magdalena;Santa Maria Magdalena;18/02/2020;25/02/2020;40,45967;-3,66885
5050075;Tunel Av. ALBERTO ALCOCER;Victor Andres Belaunde-Bolivia;Victor Andres Belaunde;11/02/2020;18/02/2020;40,45869;-3,68002
5050077;Lateral Av. ALBERTO ALCOCER;Victor Andres Belaunde-Bolivia;Bolivia;11/02/2020;18/02/2020;40,45869;-3,68002
5050078;Lateral Av. ALBERTO ALCOCER;Victor Andres Belaunde-Bolivia;Victor Andres Belaunde;11/02/2020;18/02/2020;40,4587;-3,6798
5050262;Lateral Paseo. CASTELLANA;Estebanez Calderon-Plaza de Castilla;Plaza de Castilla;03/03/2020;10/03/2020;40,46394;-3,68899
5050263;Acceso Lateral Paseo. CASTELLANA;Estebanez Calderon-Plaza de Castilla;Plaza de Castilla;03/03/2020;10/03/2020;40,46337;-3,68958
5050265;Carril Bus Paseo. CASTELLANA;Estebanez Calderon-Plaza de Castilla;Plaza de Castilla;03/03/2020;10/03/2020;40,46336;-3,68948
5050330;Tunel C. COSTA RICA;Avenida de Alfonso XIII-Arturo Soria;Avenida de Alfonso XIII;02/03/2020;09/03/2020;40,45968;-3,66639
5050331;Lateral C. COSTA RICA;Avenida de Alfonso XIII-Arturo Soria;Avenida de Alfonso XIII;02/03/2020;09/03/2020;40,45975;-3,66633
5051137; Av. ALBERTO ALCOCER;Plaza de Cuzco-Doctor Fleming;Plaza de Cuzco;28/04/2020;05/05/2020;40,45925;-3,68813
5051138; Av. ALBERTO ALCOCER;Plaza de Cuzco-Doctor Fleming;Doctor Fleming;28/04/2020;05/05/2020;40,45925;-3,68813
5051266;Central Paseo CASTELLANA;Plaza de Cuzco-Francisco Gervas;Plaza de Cuzco;12/05/2020;19/05/2020;40,45926;-3,68995
5051267;Central Paseo CASTELLANA;Plaza de Cuzco-Francisco Gervas;Francisco Gervas;12/05/2020;19/05/2020;40,45984;-3,6897
5051270;Carril bus Paseo. CASTELLANA;Plaza de Cuzco-Francisco Gervas;Francisco Gervas;12/05/2020;19/05/2020;40,46058;-3,68959
5051271;Carril bus Paseo. CASTELLANA;Plaza de Cuzco-Francisco Gervas;Plaza de Cuzco;12/05/2020;19/05/2020;40,45923;-3,6898
5051272;Carril Bus Paseo. CASTELLANA;Plaza de Cuzco-Francisco Gervas;Francisco Gervas;12/05/2020;19/05/2020;40,45938;-3,68967
5051301; C. COSTA RICA;Jose Maria Soler (Pz.)-Ricardo Calvo;Ricardo Calvo;11/05/2020;18/05/2020;40,45859;-3,67086
5051302; C. COSTA RICA;Puerto Rico-Paraguay;Paraguay;11/05/2020;18/05/2020;40,45858;-3,67319
5051359; Paseo. HABANA;Honduras-Plaza del Presidente Cardenas;Plaza del Presidente Cardenas;20/05/2020;27/05/2020;40,4597;-3,68129
5051360; Paseo. HABANA;Honduras-Plaza del Presidente Cardenas;Honduras;20/05/2020;27/05/2020;40,4597;-3,68129
5051428; C. MATEO INURRIA;Enrique Larreta-La Hiedra;Enrique Larreta;25/05/2020;01/06/2020;40,46692;-3,685
5051429; C. MATEO INURRIA;Enrique Larreta-La Hiedra;La Hiedra;25/05/2020;01/06/2020;40,46692;-3,685
5052007; C. FELIX BOIX;Doctor Fleming-Paseo de la Castellana;Paseo de la Castellana;03/08/2020;10/08/2020;40,46329;-3,68843
5052008; C. FELIX BOIX;Doctor Fleming-Paseo de la Castellana;Doctor Fleming;03/08/2020;10/08/2020;40,46329;-3,68843
5052022; C. FRAY BERNARDINO DE SAHAGUN;Madre Molas (Pz.)-Arenal de Maudes;Madre Molas (Pz.);03/08/2020;10/08/2020;40,46196;-3,68401
5052023; C. FRAY BERNARDINO DE SAHAGUN;Madre Molas (Pz.)-Arenal de Maudes;Arenal de Maudes;03/08/2020;10/08/2020;40,46217;-3,68418
5052512; C. SANTA MARIA MAGDALENA;Alfonso XIII-Enrique Jardiel Poncela;Enrique Jardiel Poncela;06/08/2020;13/08/2020;40,46039;-3,66957
5052513; C. SANTA MARIA MAGDALENA;Alfonso XIII-Enrique Jardiel Poncela;Alfonso XIII;06/08/2020;13/08/2020;40,46039;-3,66957
5052931;- Calle DOCTOR FLEMING;Felix Boix-Carlos Maurrás;Carlos Maurrás;11/08/2020;18/08/2020;40,46276667;-3,687833333
5053193;- Calle MENENDEZ PIDAL;Domingo Fernández-Henri Dunat;Domingo Fernández;11/08/2020;18/08/2020;40,46;-3,6825
5060197; Av. BURGOS;Bambu-Avenida San Luis;Bambu;27/02/2020;05/03/2020;40,4799;-3,67574
5060198; Av. BURGOS;Bambu-Avenida San Luis;San Luis;27/02/2020;05/03/2020;40,47972;-3,67569
5060199; Av. BURGOS;Buganvilla-Marques de Torroja;Buganvilla;27/02/2020;05/03/2020;40,47051;-3,67621
5060200; Av. BURGOS;Buganvilla-Marques de Torroja;Marques de Torroja;27/02/2020;05/03/2020;40,47069;-3,67633
5060257;Central Paseo CASTELLANA;Doctor Huertas-Luis Esteban;Luis Esteban;04/03/2020;11/03/2020;40,47234;-3,68759
5060260;Lateral Paseo. CASTELLANA;Doctor Huertas-Luis Esteban;Luis Esteban;04/03/2020;11/03/2020;40,47229;-3,68724
5060287;Tunel Paseo. CASTELLANA;Sinesio Delgado-Avenida Monforte de Lemos;Sinesio Delgado;05/03/2020;12/03/2020;40,47426;-3,68695
5060288;Lateral Paseo. CASTELLANA;Sinesio Delgado-Avenida Monforte de Lemos;Sinesio Delgado;05/03/2020;12/03/2020;40,47424;-3,68702
5060289;Lateral Paseo. CASTELLANA;Sinesio Delgado-Avenida Monforte de Lemos;Avenida Monforte de Lemos;05/03/2020;12/03/2020;40,47453;-3,68657
5061256;Tunel Paseo. CASTELLANA;Luis Esteban-Sinesio Delgado;Sinesio Delgado;11/05/2020;18/05/2020;40,47391;-3,68713
5061257;Lateral der. Paseo. CASTELLANA;Luis Esteban-Sinesio Delgado;Sinesio Delgado;11/05/2020;18/05/2020;40,47396;-3,6871
5061258;Lateral Izq. Paseo. CASTELLANA;Luis Esteban-Sinesio Delgado;Sinesio Delgado;11/05/2020;18/05/2020;40,47395;-3,68715
5061260;Lateral Paseo. CASTELLANA;Manuel Caldeiro-Arzobispo Morcillo;Arzobispo Morcillo;12/05/2020;19/05/2020;40,47855;-3,68543
5061262;Lateral Paseo. CASTELLANA;Monforte de Lemos-Manuel Caldeiro;Manuel Caldeiro;12/05/2020;19/05/2020;40,47595;-3,68622
5061265;Lateral Paseo. CASTELLANA;Plaza Castilla-San Benito;San Benito;12/05/2020;19/05/2020;40,46673;-3,68889
5061282;Lateral Paseo. CASTELLANA;San Leopoldo-San Benito;San Leopoldo;13/05/2020;20/05/2020;40,46865;-3,68813
5061417;Tunel C. MARIA DE MOLINA;Paseo de la Castellana-Maria de Molina;Maria de Molina;28/05/2020;04/06/2020;40,47391;-3,68637
5061614; C. AGUSTIN DE FOXA;San Benito-Enrique Larreta;San Benito;02/06/2020;09/06/2020;40,46854;-3,68734
5061615;Tunel C. AGUSTIN DE FOXA;San Benito-Enrique Larreta;Mauricio Legendre;02/06/2020;09/06/2020;40,46854;-3,68734
5061715; C. BAMBU;Consuegra-Hiedra;Hiedra;08/06/2020;15/06/2020;40,47401;-3,67754
5061986; C. ESTACION CHAMARTIN;Agustin de Foxa-Avenida Pio XII;Agustin de Foxa;06/08/2020;13/08/2020;40,47153;-3,68103
5061987; C. ESTACION CHAMARTIN;Agustin de Foxa-Avenida Pio XII;Avenida Pio XII;06/08/2020;13/08/2020;40,47155;-3,68101
5061988; C. ESTACION DE CHAMARTIN;Agustin de Foxa-Avenida de Pio XII;Agustin de Foxa;06/08/2020;13/08/2020;40,47153;-3,68108
5061989; C. ESTACION DE CHAMARTIN;Agustin de Foxa-Avenida de Pio XII;Avenida de Pio XII;11/08/2020;18/08/2020;40,47153;-3,68108
5062304; Av. PADRE FRANCISCO PALAU Y QUER;Paseo de La Castellana-Mauricio Legendre;Paseo de La Castellana;12/08/2020;19/08/2020;40,47388;-3,68559
5062305; Av. PADRE FRANCISCO PALAU Y QUER;Paseo de La Castellana-Mauricio Legendre;Mauricio Legendre;12/08/2020;19/08/2020;40,47388;-3,68559
5062741;- Calle CAIDOS DE LA DIVISION AZUL;Avenida Pío XII-José Bardasano;José Bardasano;12/08/2020;19/08/2020;40,46686667;-3,673483333
5062742;- Calle CAIDOS DE LA DIVISION AZUL;Avenida Pío XII-José Bardasano;Avenida Pío XII;12/08/2020;19/08/2020;40,46686667;-3,673483333
5062780;- Estación CHAMARTIN (SALIDAS DE HOTEL);Agustín de Foxá-Avenida Pío XII;Agustín de Foxá;11/08/2020;18/08/2020;40,47215;-3,683233333
5062932;- Calle DOLORES SANCHEZ CARRASCOSA;Plaza Duque de Pastrana-Mateo Inurria;Mateo Inurria;12/08/2020;19/08/2020;40,46798333;-3,678883333
5062979;- Calle FRANCISCO PALAU Y QUER;Mauricio Legendre-Estación;Estación;12/08/2020;19/08/2020;40,47368333;-3,68455
5062980;- Calle FRANCISCO PALAU Y QUER;Mauricio Legendre-Estación;Mauricio Legendre;12/08/2020;19/08/2020;40,47368333;-3,68455
5063255;- Calle PLATERIAS;Paseo de la Habana-Travesía de San Fernando;Travesía de San Fernando;12/08/2020;19/08/2020;40,46766667;-3,677666667
5063256;- Calle PLATERIAS;Paseo de la Habana-Caídos de la División Azul;Caídos de la División Azul;12/08/2020;19/08/2020;40,46766667;-3,677666667
6010181; C. BRAVO MURILLO;Alvarado-Juan Pantoja;Juan Pantoja;24/02/2020;02/03/2020;40,45015;-3,70357
6010182; C. BRAVO MURILLO;Alvarado-Juan Pantoja;Alvarado;24/02/2020;02/03/2020;40,45017;-3,70363
6011479; Av. PABLO IGLESIAS;Almirante Francisco Moreno-Numancia;Numancia;28/05/2020;04/06/2020;40,45443;-3,71293
6011480; Av. PABLO IGLESIAS;Almirante Francisco Moreno-Numancia;Almirante Francisco Moreno;28/05/2020;04/06/2020;40,45441;-3,7129
6011481; Av. PABLO IGLESIAS;Avenida del Doctor Federico Rubio y Gali-Numancia;Avenida del Doctor Federico Rubio y Gali;28/05/2020;04/06/2020;40,45354;-3,71233
6011482; Av. PABLO IGLESIAS;Avenida del Doctor Federico Rubio y Gali-Numancia;Numancia;28/05/2020;04/06/2020;40,45354;-3,71233
6011483; Av. PABLO IGLESIAS;Avenida Reina Victoria-Almansa;Almansa;28/05/2020;04/06/2020;40,44903;-3,70947
6011484; Av. PABLO IGLESIAS;Avenida Reina Victoria-Almansa;Avenida Reina Victoria;28/05/2020;04/06/2020;40,44903;-3,70947
6011907; C de Jer¢nima Llorente;Calle Lorenza Correa-Calle Oudrid;Calle Lorenza Correa;12/08/2020;19/08/2020;40,4543;-3,70728
6011908; C de Jer¢nima Llorente;Calle Lorenza Correa-Calle Oudrid;Calle Oudrid;12/08/2020;19/08/2020;40,4543;-3,70728
6012670;- Calle ALVARADO;Topete-Tenerife;Tenerife;13/08/2020;20/08/2020;40,45071667;-3,70585
6012766;- Calle CASTILLA;Goiri-Francisco Salas;Goiri;13/08/2020;20/08/2020;40,45306667;-3,704933333
6012855;- Camino DE LEÑEROS;Santa Juliana-Castilla;Castilla;13/08/2020;20/08/2020;40,45261667;-3,707616667
6013102;- Calle JERONIMA LLORENTE;María Ignacia-Pedro Rogel;María Ignacia;13/08/2020;20/08/2020;40,45265;-3,70875
6013103;- Calle JERONIMA LLORENTE;María Ignacia-Pedro Rogel;Pedro Rogel;13/08/2020;20/08/2020;40,45265;-3,70875
6013104;- Calle JERONIMA LLORENTE;Oudrid-Lorenzana Correa;Lorenzana Correa;12/08/2020;19/08/2020;40,45436667;-3,70723
6013105;- Calle JERONIMA LLORENTE;Oudrid-Lorenzana Correa;Oudrid;12/08/2020;19/08/2020;40,45436667;-3,70723
6013215;- Calle NAVARRA;Francisco Salas-Adrián Pulido;Adrián Pulido;13/08/2020;20/08/2020;40,45386667;-3,705566667
6013323;- Calle SAN RAIMUNDO;Tenerife-Olite;Tenerife;13/08/2020;20/08/2020;40,45173333;-3,7069
6020223; C. CAPITAN HAYA;Avenida del General Peron-General Orgaz;General Orgaz;27/02/2020;05/03/2020;40,45349;-3,69248
6020224;Tunel C. CAPITAN HAYA;Avenida del General Peron-General Orgaz;General Orgaz;27/02/2020;05/03/2020;40,45349;-3,69248
6020273; Paseo CASTELLANA;Hermanos Pinzon-Plaza de Lima;Hermanos Pinzon;03/03/2020;10/03/2020;40,45079;-3,691
6020275;Lateral Paseo. CASTELLANA;Hermanos Pinzon-Plaza de Lima;Hermanos Pinzon;03/03/2020;10/03/2020;40,45085;-3,69122
6020276;Carril bus Paseo. CASTELLANA;Hermanos Pinzon-Plaza de Lima;Hermanos Pinzon;03/03/2020;10/03/2020;40,45083;-3,69103
6021231; C. CAPITAN HAYA;Pedro Teixeira-General Yag?e;General Yag?e;06/05/2020;13/05/2020;40,45522;-3,69248
6021246;Lateral Paseo. CASTELLANA;Joaquin Costa-La Habana;Joaquin Costa;04/05/2020;11/05/2020;40,44744;-3,69184
6021247; Paseo CASTELLANA;Joaquin Costa-La Habana;Joaquin Costa;04/05/2020;11/05/2020;40,44732;-3,69159
6021248; Paseo CASTELLANA;Joaquin Costa-La Habana;La Habana;04/05/2020;11/05/2020;40,44722;-3,69167
6021351; C. GENERAL YAGsE;Orense-General Varela;General Varela;20/05/2020;27/05/2020;40,45639;-3,6951
6021471; C. ORENSE;Basilica-Hernani;Basilica;27/05/2020;03/06/2020;40,4482;-3,69523
6021472; C. ORENSE;Basilica-Hernani;Hernani;27/05/2020;03/06/2020;40,44835;-3,69533
6021473; C. ORENSE;General Yag?e-Pedro Teixeira;Pedro Teixeira;27/05/2020;03/06/2020;40,45563;-3,69479
6021476; C. ORENSE;Reina Mercedes-Avenida del General Peron;Avenida del General Peron;27/05/2020;03/06/2020;40,45215;-3,69493
6021477; C. ORENSE;Reina Mercedes-Avenida del General Peron;Reina Mercedes;27/05/2020;03/06/2020;40,4524;-3,69499
6021708; C. AVILA;Bravo Murillo-Lerida;Lerida;10/06/2020;17/06/2020;40,45283;-3,70219
6021709; C. AVILA;J.M.Castro-Infanta Mercedes;Infanta Mercedes;10/06/2020;17/06/2020;40,45276;-3,69989
6022041; C. GENERAL MOSCARDO;Hernani-Basilica;Basilica;13/08/2020;20/08/2020;40,44877;-3,69674
6022042; C. GENERAL MOSCARDO;Reina Mercedes-Avenida del General Peron;Avenida General Peron;13/08/2020;20/08/2020;40,45132;-3,69662
6022104; C. INFANTA MERCEDES;San Enrique-General Yague;General Yague;13/08/2020;20/08/2020;40,45592;-3,69833
6022105; C. INFANTA MERCEDES;San Enrique-General Yague;San Enrique;13/08/2020;20/08/2020;40,45592;-3,69833
6022787;- Calle COMANDANTE ZORITA;Avenida del General Perón-Reina Mercedes;Reina Mercedes;13/08/2020;20/08/2020;40,4519;-3,6983
6022788;- Calle COMANDANTE ZORITA;Basílica-Oviedo;Oviedo;13/08/2020;20/08/2020;40,44915;-3,698416667
6022789;- Calle COMANDANTE ZORITA;Hernani-Artistas;Artistas;13/08/2020;20/08/2020;40,44766667;-3,69855
6022790;- Calle COMANDANTE ZORITA;Reina Mercedes-Jaén;Jaén;13/08/2020;20/08/2020;40,4504;-3,698233333
6022933;- Calle DULCINEA;Aquilino Domínguez-Bruno Ayllón;Bruno Ayllón;13/08/2020;20/08/2020;40,45186667;-3,699416667
6022934;- Calle DULCINEA;Oviedo-Palencia;Palencia;13/08/2020;20/08/2020;40,44901667;-3,699916667
